_id,question_title,question_content,question_datetime,answer1_content,answer1_datetime,answer2_content,answer2_datetime,answer3_content,answer3_datetime
65dd8faa5bf02f695c36f309,장염증상 자주 생겨요,평소 장염증상이 자주 있거든요 설사도 자주하고..\n병원에 가면 과민성대장증후군? 같다고 하는데 \n병원가도 그때 뿐이고 .. 그래서 영양제라도 먹어야 하나? 싶은데\n친구가 자기도 과민성대장증후군 때문에 프로스랩 먹고 있는데\n먹고 나서 부턴 장염증상 같은게 훨 덜하다고 저한테도 권해주네요\n유산균 같은거 먹으면 장염증상 같은데 도움이 될까요??,작성일\n2023.05.19,"안녕하세요, 닥톡-네이버 지식iN 상담영양사 원성희입니다.\n장염증상이 나타나는 원인은 다양하나 자주 반복되는 것으로 보아 장내 미생물 환경이 \n좋지 않은 것으로 보입니다. 우리 장에는 유익균과 유해균이 적정 비율로 이뤄져 있는데 \n음식물을 부패시키는 유해균이 늘어나면 부패시킬 때 생성되는 독소와 가스, \n기타 유해물질의 양이 늘어나며 장에 위해를 끼치며 장염증상 같이 장 기능이 떨어집니다.\n아마 장염증상 상태가 오래 지속되면서 장내 면역세포 상태가 좋지 않으실 듯 합니다. \n망가진 장 건강을 회복하는 최선의 방법은 유산균을 먹으며 유해균 증식을 억제하고 \n장 기능을 회복시켜주는 유익균을 늘려주는게 좋습니다.\n제대로된 장염증상에 효과를 바란다면 최소한 아래 기준은 체크해보시는게 좋습니다.\n1. 멀티바이오틱스 제품이 좋습니다.\n시중 유산균 제품들은 보면 균주가 유산균 하나만 들어 있는 단일제품들이 대부분이나 \n유산균 외에 유익균의 종류는 매우 다양하여 바실러스코아귤런스(포자균), \n바실러스서브틸리스(고초균)등 여러 유익균이 배합된 멀티바이오틱스 제품이 보다 좋습니다. \n쉽게 말해 비타민 단일제보다 멀티비타민을 먹는 것과 같은 이치죠.\n2. PCC분석을 거친 PCC유산균이 좋습니다.\n멀티바이오틱스라 자칭하는 제품들이 많은데 저품질균주들로만 채운 제품들이 대부분입니다.그\n래서 식약처가 공인하는 균주 비율 및 균주 수 검사 방법인 PCC분석법을 통해 균주퀄리티를 \n투명하게 공개하고있는 제품을 선택하는 것이 좋습니다.\n3. 보장균수 100억마리는 되야 합니다.\n우선 투입균수와 보장균수의 차이를 아셔야 합니다. 투입균수는 제품을 만들 때 넣는 균수를 말하는데 \n생균은 외부환경에 취약하여 유통 보관과정에서 쉽게 사멸해 먹을 때 남아있는 균 수가 \n얼마나 남아있을지 미지수입니다. \n그래서 유산균 제품 주문했을 때 아이스박스에 배달이 오는거지요. 따라서 내가 먹을 때 까지 \n살아있는 보장균수를 봐야하는거고 부족한 유익균을 채우기 위함인 만큼 일일 권장량 100%에 맞는 \n100억마리인 제품이 좋습니다.\n4. 품질보증을 위한 WCS표기를 확인하세요.\n건강식품 시장에서 품질이슈는 매년 끊이질 않고 있습니다. 프로바이오틱스 판매중지만 \n구글링 해봐도 기사들이 수두룩하게 나오죠. 내가 먹는 제품이 불량 제품이지 않을까 하는 \n염려없이 먹으려면 상세페이지에 불순물, 원료진위여부, 함량미달 등 원료에 대해 회사가 \n각각 보증하는 WCS가 적혀있는지 확인하세요.\n5. 안전성을 위한 노케스템 제품인지 확인하세요\n화학첨가물 이슈는 말씀드리지 않아도 아실 겁니다. 특히 일반 가공식품 못지 않게 \n오히려 더 많은 화학첨가물이 사용됩니다. 유산균 제품에 쓰이는 화학첨가물 중엔 \n장 질환 부작용을 지닌 것도 있습니다. 간혹 무첨가를 표방하는 제품 중에 A성분을 뺐지만, \nB는 그대로 쓰고 있거나 A를 뺸 대신 똑 같은 기능을 하는 A-1을 넣는 상술을 부리는 경우가 \n종종있으니 명확하게 화학성분을 아예 안쓴 제품을 지칭하는 노케스템 제품인지 확인하세요.\n장염증상 등 답변이 도움이 되었으면 합니다. 감사합니다.",2023.05.19.,,,,
65dd8fab5bf02f695c36f30b,장염 증상,"동생이 토하고 설사하는데 밥 같이먹고 잠도 같이 잤어요,, 어제 밤부터 배아프고 속 울렁거리기만 하고 다른 증상은 아예없는데\n1. 전염이 쉽나요 ?\n2.또 증상이 이정도만 있을 수 있나요ㅠㅜ\n3.같은 화장실 쓰거나 만졌던고 만지면 안돼요 ?\n4.증상 얼마나 오래가요 ?",작성일\n2023.10.16,"안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.\n장염도 전염이 될 수 있습니다만 구토나 설사 후에 동생이 손을 잘 씻었다면 전염 가능성은 떨어집니다. 다만 음식을 같이 드셨을 것으로 추정되고, 장염이 같이 생겼지만 아직 증상이 경미한 것으로 판단됩니다. 장염 증상은 빠르면 3~4일 이내에 호전됩니다. ",2023.10.16.,,,,
65dd8fac5bf02f695c36f30d,생리전에 증상이 없어도,생리전인데 증상이 없어요…증상없는 생리가 있을까요??,작성일\n2023.07.26,"안녕하세요. 하이닥-네이버 지식iN 상담의 송성욱 입니다.\n월경전 증후군의 경우 생리 4~10일 전부터 피곤하고 불안하여 화가 나는 우울증 증상과 유방통, 복통, 두통 등의 신체적인 증상들이 나타나 생리가 시작되면 끝나거나 생리가 끝날 때까지 계속 될 수 있습니다만, \n증상은 개인마다 차이가 있으며 생리 주기마다 양상이 다르게 나타날 수도 있습니다. \n증상만으로는 생리 시작 여부를 예측하기가 어렵습니다. ",2023.07.26.,,,,
65dd8fad5bf02f695c36f30f,부정맥증상에관해,어머니 올해77세\n24시간심전도결과 심방세동. 부정맥진단받고 약처방받아 드십니다.\n심장두근거림과 불안증상은 약간호전되었으나\n복부와 상체쪽으로 시리고 한기드는증상이 지속되어\n호전되지않아요\n냉동실문을 열어둔것같다고 말씀하시는데\n혹시 부정맥증상으로도 볼수있는건가요?\n한의원에서도 꾸준히 침맞는데 개선되지않아요,작성일\n2023.09.07,"안녕하세요.\n 역류성 식도염의 가능성이 있어 보입니다.\n 역류성 식도염의 증상은 정말 다양합니다.\n 속쓰림이 주된 증상이며, 매주 한번 이상, 일상 생활에 지장이 있을 정도의 속 쓰림이 있다면\n 역류성 식도염을 의심해 볼 수 있습니다.\n  이외에도 눕거나 구부릴 때 생기는 속쓰림, 쉰 목소리와 목의 이물감, 흉부의 작열감 및 이물감,\n 인후부 불쾌감, 쉰 목소리, 입마름, 연하곤란, 치아 부식까지 다양한 증상을 일으킬 수 있습니다.\n  또한 역류된 위 내용물이 하부식도의 기침 수용체를 자극함에 따라 발생하여 기침이나 가래가 동반될 수 있습니다.\n 역류성 식도염은 초기 대처가 매우 중요합니다. 증상이 조금 호전되었다고 임의로 약을 중단하거나 밑빠진 독에 물을 붙는 것처럼 약에만 의지하고 생활습관 식습관을 조절하지 않으면 바로 재발하는 골치 아픈 병입니다.\n 특히 식습관이 중요합니다.\n 이를 위해 위와 식도 사이 괄약근을 느슨하게 하는 지나친 음주나 삼겹살 등의 기름진 음식 섭취를 주의해야 하며 위산 분비를 촉진하는 탄산음료, 과일주스, 커피, 맵고 자극적인 음식 섭취를 줄여보시기를 조언드립니다. 또한 규칙적인 식사시간과 야식을 피하고 식후 가벼운 산책이나 걷기운동은 큰 도움이 된다고 합니다. 특히 취침 3시간 전에는 음식을 피하시는 것이 좋습니다.\n 혹시 체질량지수가 과체중이거나 비만이라면 적절한 체중감량도 식도염에 큰 도움이 됩니다.\n 식습관과 생활습관을 조절하시고 식도, 위 기능이 정상화 될때까지 2~4주 이상 꾸준히 약물 치료를 마치시는 것을 조언드립니다.",2023.09.07.,,,,
65dd8faf5bf02f695c36f311,여성 헤르페스 증상 때문에,여성 헤르페스 증상일까요?\n새로운 남자친구 생겼고 사랑하게 되었습니다.\n그런데 최근에 소중한 부위에 수포가 올라왔고..\n입술 주변과 소중한 부위 둘다 수포가 올라와서 당황스럽네요.\n만약 헤르페스 증상이라면 면역력 관리하면 다시 없어질까요?\n아직 병원가서 헤르페스인지 검사 전이예요.,작성일\n2023.06.02,"안녕하세요. 하이닥-네이버 지식iN 상담의 류경호 입니다.\n헤르페스 증상이 의심된다면 진료를 받아보시길 바랍니다. 헤르페스 바이러스의 경우 개개인 몸 상태에 따라 자연치유되기도 하지만 면역균형이 깨져있는 경우 쉽게 재발하기도 합니다. \n헤르페스란 단순포진 바이러스(HSV, Herpes Simplex Virus)에 의해 생긴 질환을 말합니다. 헤르페스 바이러스에는 1형과 2형이 있으며 일반적으로 1형은 입 주위에, 2형은 성기 주변에 병변을 일으킵니다. 그러나 최근에는 1형이 성기부에 나타나거나 2형이 입 주위에서 발견되는 경우가 종종 있어 단정할 수 없게 되었습니다.\n헤르페스 바이러스는 손상된 피부나 점막으로 침투하여 감염되며, 감염 후 피부 내에서 증식한 뒤 주변의 신경 세포로 침투하게 됩니다. 이후 잠복하여 있다가 입이나 생식기에 작은 수포와 같은 증상을 만듭니다. \n헤르페스 바이러스 1형의 증상은 입이나 입술 주변, 구강내 점막 등에 단순 포진으로 발생하며, 2형의 경우에는 생식기 주위의 물집, 피로감, 무력감 등의 증상으로 나타나게 됩니다.\n헤르페스는 수포가 있을 때 가장 전염력이 높으며, 증상이 없는 경우에도 성 접촉을 한 경우 50~70%에서 전파가 가능한 것으로 알려져 있습니다. 특히 임신 중 헤르페스에 감염되면 태아에게 전염시킬 가능성이 아주 높아지며, 신생아에게 뇌염, 간질, 영구적인 뇌 손상 등을 일으킬 수도 있습니다.\n성기 포진 바이러스에 감염된 사람은 2~20일이 지나면 성기 부분에 가려움증이나 통증이 느껴지고, 수일 내에 피부 병변이 뒤따르게 됩니다. 또한 열이 나고, 임파선이 붓는 등 감기 몸살 기운이 생기기도 합니다.\n하지만 증상이 몇 달이나 몇 년 후에 생기는 경우도 있고, 증상이 생기더라도 경미하여 모르고 지나는 경우도 있습니다. 따라서 증상만으로는 바이러스의 감염 여부를 알기 어려워 어떤 사람에게서 감염이 되었는지도 알 수 없습니다.\n현재 헤르페스를 박멸시킬 방법은 없습니다. 최선의 치료는 증상이 생겼을 때 항바이러스 약으로 증상을 빨리 호전시키고 재발을 줄이는 것뿐입니다. 항바이러스 약들은 증상이 나타나고 72시간 내에 복용해야 효과가 좋습니다.\n그러나 약을 복용했어도 재발을 막을 수는 없으며, 포진 후 신경통이 생겼을 때의 효과도 미미합니다. 경구용 약뿐만 아니라 바르는 연고제도 있는데, 경구용 약보다 효과가 떨어지는 것이 일반적입니다.\n답변이 도움이 되었으면 합니다. 감사합니다.",2023.06.02.,,,,
65dd8fb15bf02f695c36f313,당뇨 증상 질문,안녕하세요 제가 병원에서 일할 땐 물을 300ml 마시다가 그만두고 지금 학교에서 일을 하고 있는데 물 500ml를 원샷하고 하루 1.5L~2리터는 마시는데 이게 당뇨증상인가요??\n어제 CBC검사하러 갔다가 의사선생님께서 당뇨증상이라 하시길래 여쭤봅니다,작성일\n2023.09.20,"안녕하세요. 인터엠디(InterMD) x 네이버 지식iN 건강상담 전문의입니다. \n[{(우선 여기에서 답변해 드리는 의학적 소견은 직접적인 문진이나 신체검진과 같은 정보가 부족한 상황에서 문의해 주셨던 질문만으로 추정하여 답변해 드리는 것입니다. 따라서 경우에 따라 실제로 문진 및 진찰을 시행했을 때 진단 및 치료가 달라질 수 있다는 것을 알아주시고 참고를 하시기 바라며, 만일 증상이 지속되고 악화되는 경우에는 증상에 대한 정확한 평가와 진단 그리고 그에 따른 적절한 치료를 위해 반드시 가까운 병원에 내원을 하시고 진료를 보셔야 한다는 것을 꼭 명심해 주세요.)}]\n여러 가지 증상으로 인해 많이 불편하시겠습니다. 일단 말씀하신 대로 물을 많이 마시는 것은 당뇨병 증상일 수는 있으나 증상으로 당뇨병을 판별할 수는 없습니다. 따라서 혈당 등의 검사를 통해 정확하게 당뇨 여부를 확인하는 것이 필요하겠습니다.  아무쪼록 하루빨리 호전되시기를 기원합니다. 감사합니다.\n“당뇨병”은 필요한 관리 및 치료를 하지 않으면 전신의 여러 장기 손상을 일으키는 무서운 질환입니다. 제 블로그에서 환자에게 필요한 관리 및 치료 지침, 당뇨병 발병률을 높이는 위험 요인 등에 대해 더 자세하게 다루고 있으니 참고하셔서 빨리 회복되시고 건강한 삶을 누리시기를 바라며, 의학 정보에 대한 내용 말고도 “긴급복지 의료지원”이나 “재난적 의료비 지원사업”과도 같은 “국가 치료비 지원제도” 등에 대해서도 다루고 있으니 참고하셨다가, 지금 또는 나중에라도 활용하신다면 큰 도움이 되실 겁니다.\n당뇨병 원인 증상 진단 치료 쉽고 간단하게 살펴보기\n안녕하세요. 속편한 의사입니다. 이번 글에서는 고혈압에 대해 알아볼 예정이며, 이번 글을 다 읽으신다면 고혈압의 위험 요인 및 고혈압 환자에게 필수적인 생활 습관 관리 및 치료 지침 등에 대해 아실 수 있습니다. 그리고 제 블로그에는 아무래도 본인이나 주변분들이 편찮으셔서 찾아 주시는 분들이 많으신데요, 아무래도 사람이 살다 보면 아픈 경우가 생기기 마련이지만, 갑작스럽게 위중한 질병이나 심각한 부상 등으로 인해 병원 치료를 받아야 하는 상황이 발생할 수 있고, 이런 경우 과중한 치료비로 인해 경제적으로 난처한 상황이 발생할 수 있...\nm.site.naver.com\n국가 치료비 지원제도 : 긴급복지 의료지원 및 재난적 의료비 지원 사업 대상 자격 요건 신청 살펴보기\n안녕하세요. 속편한 의사입니다. 이번 글에서는 국가 치료비 지원제도 중에 대표적인 제도인 긴급복지 의료지원과 재난적 의료비 지원 사업에 대해 알아볼 예정입니다. 따라서 이번 글을 다 읽으신다면 이 두 지원제도가 어떤 제도이고 어떤 식으로 지원이 진행되는지 등에 대해 아실 수 있습니다. 이미 이 두 지원제도의 내용에 대해 잘 아시고 지금 당장 급하게 지원이 필요하신 분들은 상세한 신청방법 및 지원금 모의계산에 대한 홈페이지를 아래에 안내해 드릴 테니 바로 확인해 보세요. 누구나 인생을 살면서 갑작스러운 위중한 질병이나 심각한 부상 등...\nm.site.naver.com",2023.09.20.,,,,
65dd8fb15bf02f695c36f315,폐경전조증상 어쩌죠?,"나이도 들고 이제 월경 주기도 불규칙하고 생리량도 균일하지 않고\n했다 안했다 하는거보니 폐경전조증상 같더라구요. 아직까지는\n홍조나 열감, 감정기복 좀 있는거 외에는 증상이 없는데 신체적으로도\n증상이 나타날 수있다고해서 폐경전조증상이 있을때 영양제라도 좀\n챙겨먹어보려고 하는데요. 폐경전조증상 때부터 갱년기 모든 증상까지\n도움을 줄 수 있는 제품이 있을까요?",작성일\n2023.08.01,"안녕하세요. 닥톡-네이버 지식iN 상담영양사 원성희입니다.\n폐경전조증상을 겪고 계신것 같습니다.\n폐경은 중년 이후 여성이라면 누구나 경험하는 자연적인 노화인데요.\n난소의 기능이 줄어들어 배란이나 여성호르몬이 생성되지 않아 폐경전조증상 등\n나타납니다.\n시중에 판매중인 제품 중에선 콴첼 우슬 제품을 많이들 드실 텐데요. \n다른 제품과 달리 석류가 들어있어서 시너지 작용으로 \n여성 갱년기 증상 개선에 큰 도움이 된다고 알려져 있습니다.\n특히 우슬등복합물 성분이 관절연골 건강에 도움을 줄 수 있는데\n인체적용시험 결과 관절의 통증감소, 물리적 기능개선,\n뻐뻣한 감소 등 결과가 있는 것으로 알려져 있습니다.\n제품을 고르실 때 가장 중요한 부분을 말씀드리자면\n시중 판매 제품 대부분이 기타가공품이나 당류가공품, 고형차인 경우가 많으니 \n전문의약품이나 건강기능식품을 골라야 합니다.\n폐경전조증상은 홍조, 체중증가, 뼈와 관절 약화, 우울감 등 다양한\n신체적 증상이 나타나기 때문에 평소에 관리를 잘 해주셔야 합니다.\n생활습관과 영양제 등 잘 챙기셔서 건강관리에 힘쓰시길 바랍니다.\n폐경전조증상에 대한 답변이 도움이 되었으면 합니다.",2023.08.01.,,,,
65dd8fb25bf02f695c36f317,무릎연골찢어짐증상 개선하기,무릎연골찢어짐증상이 있으니\n개선을 시켜야 할 것 같아요.\n하지만 아직 제대로 무릎연골찢어짐증상에\n대한 치료를 받지는 못했습니다.\n조심하라고 해서 조심하고만 있는 중...\n무릎연골찢어짐증상 나을 수 있긴 한가요?,작성일\n2023.08.25,"안녕하세요. 하이닥-네이버 지식iN 상담의 김상범 입니다.\n무릎연골찢어짐증상은 반월상연골이 파열\n되었을 때 발생하는 증상이며 무릎통증과 함께\n잦은 붓기나 관절운동 제한 등이 발생할 수 있습니다.\n하지만 반월상연골이 파열된 상태라고 해서\n계속 무릎통증이나 증상이 지속되는 것은 아니며,\n무릎을 구부릴 때 특히 통증이 심하고 계단을\n내려가거나 쪼그려 앉기, 점프 동작 등에서\n통증이 심하게 느껴질 수 있습니다.\n경미한 경우라면 비수술로 치료를 해서\n개선을 할 수 있고 증상이 심하면 수술까지\n필요할 수 있으니 참고해 주시기 바랍니다.\n감사합니다.",2023.08.25.,,,,
65dd8fb35bf02f695c36f319,비중격만곡증 증상에 대한 질문,1.코로 숨을 마쉴때 소리가 나는증상도 비중격만곡증때문에 그런건가요?\n2.코속깊은곳에 콧물이 차있는느낌이 드는데 비중격만곡증 때문에 그런가요?\n3.콧속안이 엄청 찡하고 따까운느낌?코로 숨을 내쉴때 콧속안에 이물감이 느껴지는데 원인이 비중격만곡증때문에 그런건가요?아니면 다른원인이 있을까요?참고로 코로나 걸리기전에 이런 증상없었는데 코로나걸린이후 이런증상이 나타났습니다.,작성일\n2023.03.09,"안녕하세요. 하이닥-네이버 지식iN 상담의 진상균 입니다.\n질문해 주신 증상은 코로나 전/후로 나뉘는거죠?\n비중격 교정술을 시행하여 호흡을 원활하게 한다고 해도 \n상기 나열해 주신 증상들이 100프로 사라진다고 확언드릴 수는 없습니다. \n비중격만곡증은 대부분 만성 비후성 비염과 같이 ""코막힘"" 증상이 주를 이루게 됩니다. \n여기에 더해 부비동염의 잦은 재발, 두통, 호흡 저하로 인한 피로함, 집중력 저하 등의 부가적인 증상들이 나타나게 됩니다. \n코로 숨을 들이 쉴 때 소리가 나는 것은 코 내부의 공간이 넓게 확보가 되어도 \n환경적인 요소 등으로 인해 지속적으로 발생할 수 있으며, 다소 주관적인 증상일 수 있습니다. \n코안이 차있는 증상은 비염 등으로 인해 후비루 증상 혹은 점막이 부어 있어 발생할 수 있으며, \n코안이 따가움이 느껴지는 것은 건조함으로 인한 증상의 가능성이 있습니다. \n코로나 감염으로 인해 후유증이 다소 길어지는 가능성도 있습니다. \n조금더 증상을 지켜보고 이후에 치료 필요성에 대해 생각해볼 수 있겠습니다.",2023.03.09.,,,,
65dd8fb45bf02f695c36f31b,아토피증상 어떻게해야하나요..,아토피가 너무 심해요. 특히 눈두덩이 부분에 증상이 심한데요 이거 어떻게해야 하나요.. 약 세달전부터 생겼는데 아토피증상 좋아지는법있나요,작성일\n2023.05.25,"안녕하세요, 닥톡-네이버 지식iN 상담한의사 최성희입니다.\n피부에 생긴 아토피증상으로 스트레스를 많이 받으시겠습니다.\n전후 사정을 알아봐야겠지만 아토피증상은 환절기나 개인의 면역력 측면, 피부 관리 측면, 스킨 케어 제품 등에 의해 생길 수 있습니다.\n따라서 아토피증상을 개선하기 위해서는 왜 생겼는지를 알아야 합니다.\n아무리 외부적으로 올라오는 문제라고 하더라도 내부적으로 잔존하는 문제를 간과해서는 안 됩니다.\n앞에서도 말씀드렸듯이 면역력에 문제가 있을 때에도 발생될 수 있기 때문입니다.\n면역력을 저하시키는 식습관이나 생활 습관이 지속적으로 이어지게 되면 면역력이 저하되고, 동시에 피부 방어 기능이 약해지며 아토피가 새롭게 발생하거나 기존에 있던 증상이 심해질 수 있습니다.\n이에 잘못된 생활습관을 고치고 면역력을 회복하여 피부 재생을 정상적으로 할 수 있도록 하는 것이 도움이 될 수 있습니다.\n증상이 3개월 이상 지속된 경우라고 한다면 만성화되었을 가능성을 배제할 수 없으므로 정확한 진단을 받아보시고 아토피증상 치료와 관리에 대해서 조언 받아 시길 바랍니다.\n빠른 쾌유를 빕니다.",2023.05.25.,,,,
65dd8fb55bf02f695c36f31d,틱장애 증상일까요?,"아이한테 혹시 틱장애 증상이 생겼는지, 걱정되어 문의드립니다.\n\n아이가 눈을 한번씩 깜빡이고, 대답할 때 끄덕이는 것처럼 고개를 끄덕거리는것이 있는데,\n\n혹시 이런게 틱장애 증상일까요?\n\n맞다면 치료는 되나요?",조회수 373,"안녕하세요, 닥톡-네이버 지식iN 상담한의사 김대억입니다.\n\n아이의 고개 움직임으로 틱장애 증상이 의심되어 문의글 주셨네요.\n\n틱증상은 눈깜빡거림, 입씰룩거림, 얼굴찡그림, 머리흔들기, 어깨들썩임, 코찡긋거림, 배움찔거림, 외설적행동, 욕설, 빙빙돌기, 이상한 자세, 허리굽히기, 다리털기, 코킁킁거림, 자신을 학대하는 행동, 음음소리 등 다양한 증상을 보입니다.\n\n원인으로는 전두엽 뇌하수체 시상하부 기저핵에서 일어나는 자극에 대한 민감성의 조절문제와 뇌기능상의 불균형이 복합적으로 만들어 내는 문제인데 이런 문제들은 사회환경적인 문제와 유전적인 원인이 함께 틱증상을 유발하기도 합니다.\n\n또한 초기 음성틱이나 운동틱으로 시작되서 만성화되면 뚜렛증후군이 되기도 하며, 주로 어린시절에 발생해서 성인이기에 이르기도 합니다.\n\n틱은 다른 질환과 공존하기도 하는데요. 아이들의 경우에는 20-40%정도가 불안장애 adhd 우울증 강박증이 동반되는 경우가 많으며 틱장애 아이들의 스트레스나 불안 초조 흥분상태가 악화요인으로 작용하기 때문에 심리적인 안정을 도와 주는 것이 도움이 됩니다.\n\n틱장애 치료로는 뇌기능회복을 돕는 한약과 함께 침치료와 두뇌훈련을 하고 심리상담과 부모에 대한 훈육교육 등이 도움을 줄수 있습니다.\n\n또한 컴퓨터나 tv , 핸드폰 사용의 절제와 학습환경을 과도하게 하는 것을 줄여주는 것이 좋습니다.\n\n우선은 현재 아이한테 나타나는 증상이 틱장애 증상인지, 틱이라면, 가만이 두어도 저절로 없어질 상황인지, 아니면, 치료를 시작해야할 상황인지, 점검이 필요한것 같습니다. 틱한의원이나 병원을 내원하셔서, 상담받으시고 점검받아보시길 권해드립니다.",2023.05.02.,,,,
65dd8fb55bf02f695c36f31f,두드러기 증상,안녕하세요 사진처럼 이렇게 두드러기가 나시 시작한지 일주일 정도 되었습니다 어떤 증상일까요 밤이 되면 심해지고 모기 물린 것 처럼 부풀어 오릅니다 엄청 간지럽고 전신 곳곳에 이러한 증상이 있습니다,작성일\n2023.07.21,"안녕하세요 닥톡-네이버 지식iN 상담한의사 정병천입니다. \n사진으로 봤을 때 일반적인 두드러기 모양과는 조금 다르네요. 두드러기는 보통 3,4시간 정도 지나면 부풀어 오르는 증상이 가라앉습니다. 늦어도 12-24시간 이내에는 가라앉게 됩니다. 이렇게 24시간 안에 없어진다면 두드러기 증상이 맞습니다. 하지만 24시간이 지났는데도 가라앉지 않고 계속 있다면 두드러기가 아닐 가능성이 높습니다. \n두드러기라면 항히스타민제를 복용하시면서 가라앉기를 기다려야하고 그래도 없어지지 않고 6주 이상 지속된다면 면역기능을 정상화하는 한의학적인 필요가 효과적일 수 있습니다. \n두드러기가 아니라면 모낭염이나 모기나 빈대 등의 벌레에 물렸을 가능성도 있습니다. 다른 습진이나 건선 등의 초기 증상일 수도 있습니다. 증상이 지속된다면 피부과에 내원하셔서 정확한 진단을 받으시고 치료를 받으시는 것이 필요합니다. \n빠른 쾌유를 기원드립니다. ",2023.07.21.,,,,
65dd8fb65bf02f695c36f321,청소년 방광염 증상,안녕하세요 저는 여자인데 엊그제부터 소변이 자주 마려운 증상이 있다 없다 하다가 오늘 갑자기 그냥 일상생활하는 도중에 지속적으로 그런 증상이 생기고... 혈뇨인지 뭔지 소변을 보고 닦으면 약간 냉?도 생리혈처럼 피를 봐서 좀 심각한 것 같아서 걱정이 됩니다... 그리고 방광염에 대해 이것저것 찾아보니 제가 사실 몇 년 전부터 물자위를 꾸준히 지속적으로 해 왔는데 몇 년 전까지는 아무런 증상이 없다가 갑자기 이로 인한 세균 감염으로 방광염이 생길 수 있는 건가요...? 이러한 증상도 엊그제 물자위 이후로 있다 없다 한 거라서 너무 우려가 되고... 몇 년 전에도 이런 증상이 아예 없진 않았는데 이번처럼 지속적으로 있던 게 아니라 잠깐 그러다 말았어서 그냥 병원 내원도 안 하고 있었거든요... 최대한 빨리 산부인과에 내원하는 게 좋을까요... ㅠㅠㅠ 너무 무섭고... 무엇보다 그거 때문에 방광염이 생긴 이유가 큰 것 같아서 우려가 됩니다... 병원 진료는 어떤 식으로 하는지도 궁금해요 조금 급합니다 ㅜㅜ,작성일\n2023.07.26,"안녕하세요.\n하이닥-네이버 지식iN 상담의 및 방광염 진료 비뇨의학과 전문의 입니다.\n방광염의 흔한 임상증상으로 배뇨시 통증이나 요도부위 소양감이나 통증,\n그 외에도 빈뇨, 잔뇨감, 급박뇨 등의 배뇨증상이 동반될 수 있으며,\n심한 경우 육안적 혈뇨가 동반되는 출혈성 방광염 증상이 보이기도 합니다.\n일반적으로 배뇨증상으로 방광염이 의심되는 상황에서\n충분한 문진과 병력 확인, 필요시 소변검사 등을 통한 염증 유무를 확인하게 되며,\n특별한 경우가 아니라면 환부의 직접적인 진찰이 이루어지지는 않으니\n해당부분은 진료를 앞두고 계시다면 참고하시기 바랍니다.\n다만 방광염 외에 질염이나 생식기 주변의 염증 소견과 감별진단이 필요로 한 경우\n제한적으로 신체검진 등을 시행할 수 있으니 참고하시기 바랍니다.\n답변이 도움이 되셨으면 합니다. 감사합니다.",2023.07.27.,,,,
65dd8fb85bf02f695c36f323,귀에 증상이 있습니다.,"평소에 자주 일어나는건 아닌데 학교에 도착하면 귀가 먹먹해지긴하는데, 못 들을정도는 아니고 진짜 귀가 막히고 공기가 꽉찬 느낌입니다. 보아하니 돌발성 난청 증상에 해당되던데, 나머지 전조 증상을 보니 귀에서 삐-소리가 난다고 하던데, 저도 그 소리 들립니다. 문제는 어지럼증이 그렇게 없고 증상이 종종 생기긴해도 10분 15분 기다리면 다 괜찮아져서 이게 병인지 잘 모르겠습니다. 이거 어떤 병인지 알려주세요ㅠ",작성일\n2023.07.22,"안녕하세요. \n대한한의사협회-네이버 지식iN 상담한의사 이현범 입니다. \n돌발성 난청은 청력저하가 주증상입니다. 이충만감, 이명, 어지럼증 등을 동반하기도 합니다. 돌발성 난청은 서서히 발생하는 만성 질환이 아니라 수시간에서 2~3일 내에 발생하는 급성 질환입니다. \n귀에서 소리나는 증상만 있다면 돌발성 난청이 아닌 이명일 가능성이 높습니다. 귀에서 삐 소리가 나는 이명 증상이 점점 소실되어간다면 별다른 문제가 아닐 가능성이 높지만, 지속되거나 더 악화되거나 더 자주 발생한다면 치료가 필요할 것으로 생각됩니다.\n경과를 지켜보신 후에 증상이 지속된다면 한방안이비인후피부과 전문의에게 내원하셔서 진단 및 적절한 치료를 받아보시기 바랍니다.\n오늘도 건강한 하루 보내시기 바랍니다.\n감사합니다.",2023.07.22.,,,,
