_id,news_company,news_time,news_title,news_description
65dd76a66888f2330e8a3309,코메디닷컴,2015.04.29 16:14,"항TNF제제 ‘휴미라’, 베체트 장염 적응증 추가","항TNF(종양괴사인자) 제제인 휴미라(아달리무맙 성분)가 희귀난치성질환인 성인 베체트 장염에 대한 적응증을 추가했다. 한국애브비는 스테로이드나 면역억제제에 치료반응을 보이지 않는 성인 베체트 장염 환자의 치료제로 휴미라가 식품의약품안전처의 승인을 받았다고 29일 밝혔다.국내 베체트 장염 치료에 사용 가능한 첫 생물학적 제제로 허가를 받은 휴미라는 이로써 10번째 적응증을 보유하게 됐다. 휴미라는 성인 크론병과 소아 크론병, 궤양성 대장염, 류마티스 관절염, 강직성 척추염, 방사선학적으로 강직성 척추염이 확인되지 않는 중증 축성 척추관절염, 건선, 건선 관절염, 다관절형 소아 특발성 관절염에도 적응증을 갖고 있다.베체트병은 만성적, 전신성 염증질환으로 재발성 구강 궤양, 피부 병변, 눈의 염증, 그리고 생식기 궤양 등의 증상을 나타낸다. 국내에는 1만5천여명의 환자가 있으며, 한 연구에 따르면 베체트 환자의 약 7% 정도에서 위장관 증상이 동반된 것으로 보고돼 있다.한양대 구리병원 내과 과장인 한동수 교수(대한장연구학회 회장)는 “베체트 장염은 기존 치료제가 거의 없는 희귀난치성질환으로 이번 허가는 만성 질환인 베체트 장염으로 고생하는 환자들을 치료할 수 있는 생물학적 제제 옵션이 마련됐다는 점에서 의의가 있다”고 말했다. "
65dd76a76888f2330e8a330a,코메디닷컴,2017.08.02 13:17,"크론병 환자, 약값 부담 줄어든다","궤양성 대장염과 크론병을 앓고 있는 환자들의 부담이 줄어들 전망이다.한국다케다제약은 활성 중등도-중증의 궤양성 대장염과 크론병 치료제 킨텔레스(성분명 베돌리주맙)가 1일자로 국민건강보험 급여를 적용 받게 됐다고 밝혔다.궤양성 대장염과 크론병은 희귀 난치성 질환자 의료비 지원 사업 대상 질환으로, 이번 보험 급여를 통해 킨텔레스를 처방 받는 환자는 전체 약값의 10%만 본인 부담금으로 지불하면 된다.투여 대상은 1종 이상의 종양괴사인자 알파 억제제(TNF-α억제제) 치료에 반응을 나타내지 않거나, 반응이 없어지거나 또는 내약성이 없는 중등도-중증의 활성 궤양성 대장염, 크론병 환자이다. 킨텔레스 치료 이후에도 이전에 사용하지 않은 TNF-α억제제로 교체 투여가 인정된다.다케다제약 마헨더 나야크 대표는 “궤양성 대장염과 크론병은 평생 관리해야 하는 만성 질환인데, 이번 킨텔레스의 보험 급여로 더 많은 환자들이 킨텔레스로 인한 치료 혜택을 누리고 비용 부담을 줄일 수 있게 돼 기쁘다”고 말했다.한편, 킨텔레스는 TNF-α억제제 치료에 반응을 나타내지 않거나, 반응이 없어지거나, 내약성이 없는 성인 환자에서 중등도에서 중증의 활성 궤양성 대장염 및 크론병의 치료제로 지난 2015년 6월 국내 허가를 받은 바 있다.현재 킨텔레스는 전 세계 45개국에서 엔비티오(Entyvio) 혹은 킨텔레스(Kynteles)라는 제품명으로 시판되고 있다."
65dd76a96888f2330e8a330b,코메디닷컴,2017.03.02 09:49,"저소득 여성의 대사증후군, 고소득 여성의 2.7배","저소득 여성의 대사증후군 발생률이 고소득 여성보다 2.7배나 높다는 연구결과가 나왔다. 소득의 차이가 여성의 대사증후군 발생률에 큰 영향을 미치는 것으로 밝혀진 것이다.국립보건연구원 박현영 과장(심혈관-희귀질환과 보건연구관)팀이 한국인 유전체역학조사사업 자료(지역사회 코호트 연구, 2001-2010년)를 대사증후군의 발생률과 사회-경제적 수준의 연관성을 분석한 결과 이 같이 드러났다. 이 연구결과(한국 성인에서 성별에 따른 사회경제적 수준과 대사증후군 발생률의 연관성)는 대한비만학회지 최근호에 소개됐다.연구팀은 대사증후군-당뇨병-심혈관계 질환 병력(병력)이 없는 40-69세 남녀 5544명(남 2733명, 여 2811명)명을 평균 6년간 추적했다. 이 기간에 남성 864명, 여성 875명이 대사증후군 진단을 받았다. 1000명당 52-53명이 대사증후군 환자로 새롭게 판정된 것이다.대사증후군 발생률은 성별론 별 차이가 없었으나 여성의 학력-소득 수준별론 상당한 차이를 보였다. 전문대학 졸업 이상의 여성에 비해 고등학교-중학교-초등학교 졸업 학력의 여성의 대사증후군 발생률이 각각 1.07 배-1.73배-1.74배 높았다. 남성에선 학력에 따른 대사증후군 발생률 차이가 확인되지 않았다.소득 수준별론 월 가계소득 400만 원 이상의 고소득 여성에 비해 월 가계소득 200만-399만원, 100만-199만원, 100만 원 미만 순으로 여성의 대사증후군 발생률은 1.56배, 1.86배, 2.74배 높았다.연구팀은 논문에서 “국내에서 대사증후군의 발생 위험률이 여성에선 교육-소득수준이 낮아질수록 증가했다”며 “남성에선 소득수준이 가장 낮은 사람에서만 대사증후군 발생률이 높아지는 것으로 나타났다”고 지적했다. 대사증후군의 발생에 있어 여성이 남성에 비해 사회-경제적인 영향을 더 많이 받는다는 것이다.연구팀은 논문에서 “사회-경제적 수준은 식생활에도 영향을 미칠 수 있다”며 “소득수준이 낮을수록 지방-첨가당-정제곡류 등이 많이 포함된 저가의 고열량 식품을 소비하는 경향이 있기 때문”이라고 풀이했다. 프랑스 연구에서도 교육수준이 음식의 선택과 건강행태에 영향을 줄 수 있으며, 이런 경향은 남녀가 다르게 나타나는 것으로 밝혀졌다.한편 대사증후군은 복부비만-고혈압-당뇨병-이상지질혈증 등과 같은 질환의 집합체로 정의된다. 대사증후군의 각 구성요소는 심혈관질환의 위험요인이기도 하다. 대사증후군의 증가는 비만과 함께 세계적으로 공중보건의 주요 이슈가 되고 있다. 서구형 식습관, 생활양식의 변화, 스트레스, 운동부족, 인구의 고령화 등으로 인해 대사증후군은 더욱 증가할 것으로 예측된다. 이 내용은 2일 한국식품커뮤니케이션포럼이 전했다."
65dd76aa6888f2330e8a330c,코메디닷컴,2016.02.23 17:52,"백신 주권 확보-세포치료제 개발, 민관 협력"," 세계 의약품 시장에서 바이오의약품의 비중은 빠르게 늘고 있다. 지난 2014년 1790억달러에서 오는 2020년이면 2780억달러까지 고성장할 것으로 점쳐진다. 이 시장을 이끌 주된 동력은 백신과 세포치료제다. 정부는 백신 주권 확보와 세포치료제 개발에 탄력을 더하기 위해 스마트한 규제를 바이오제약사들에게 약속하고 있다.최근 각종 감염병이 세계적으로 유행하면서 백신 주권 확보가 시급하다는 데 산학연 모두 공감하고 있다. 하지만 국내 백신 자급화율은 지난해를 기준으로 39%에 불과한 상황이다. 수두백신 등 국가 필수 예방접종 백신은 국내에서 피험자를 모집하기 어려워 임상시험에 진입하기조차 쉽지 않다. SK케미칼 한병로 대표는 최근 열린 바이오의약품 규제개선 대토론회에서 “개발부터 허가까지 지속적인 컨설팅으로 개발 과정을 최소화하고, 피험자 모집을 위한 탄력적인 정책 지원이 필요하다”고 말했다.이에 대해 식품의약품안전처는 ‘백신 임상시험평가 가이드라인’을 연내 도입하고, 국내외 의약품 전문가의 기술자문을 제공해 백신 자급화율을 오는 2020년까지 71%로 끌어올린다는 방침이다. 세계보건기구(WHO)의 사전적격성평가(PQ) 인증 지원 교육과 세미나를 통한 백신 수출 지원에 힘쓰면서 해외 의약품 규제 정보와 시장 정보 등을 모아 제공하는 ‘바이오IT플랫폼’도 운영할 계획이다. 김승희 식약처장은 “통계적 수치로만 판단하지 않고 국내 바이오제약사가 그간 축적해온 다양한 임상자료를 바탕으로 전향적으로 검토하겠다”고 말했다.희귀난치병 질환의 열쇠가 될 세포치료제의 신속한 개발과 허가도 관건이다. 현재 국내 줄기세포는 약사법 규정에 따라 전문의약품처럼 단계별 임상시험을 모두 거쳐야 한다. 개발 중인 줄기세포가 희귀의약품 지정을 받으려면 대체의약품이 없어야 할뿐더러 뛰어난 치료효과를 입증해야한다. 이 때문에 업계에서는 협소한 난치병의 테두리를 넓히고, 치료제 신속허가 대상에 난치병을 포함시켜야 한다는 목소리가 나온다.강스템바이오텍 최창규 부사장은 “희귀난치병에 사용되는 줄기세포치료제가 희귀 치료제로 지정받지 못하면 환자도 함께 고통 받는다”며 “임상 2상을 마친 후 조건부 승인을 허가해달라”고 요구했다. 줄기세포치료제의 허가를 앞당겨 환자들이 새로운 치료법을 빠르게 선택하게 해야 한다는 것이다. 그러나 가톨릭의대 오일환 교수는 “조건부 허가는 세계적 경쟁력 확보에 배치되는 결과를 불러일으킬 수 있다”며 “조건부 허가는 오히려 후기 임상까지 모두 마친 글로벌 ‘빅파마’에게 수혜가 돌아갈 수 있다”고 우려했다.산업계는 세제혜택과 절차 간소화에도 입을 모으고 있다. 김태한 삼성바이오로직스 사장은 “바이오제약 산업의 활성화는 ‘규제 완화’로 되는 것이 아니라 ‘세제혜택’의 문제”라며 “2000조원에 이르는 국내 전체 산업규모에서 아직 제약산업은 1%가 채 안 된다. 산업부, 복지부, 기재부를 망라한 정부 부처가 규제 개선 정도에 그치지 않고 더 공격적이고 진취적인 자세로 임해달라”고 요구했다."
65dd76ac6888f2330e8a330d,코메디닷컴,2015.02.13 17:39,"사노피 고셔병 치료제, 유럽서 시판 허가","글로벌제약사인 사노피 그룹의 희귀질환사업 부문인 젠자임코퍼레이션은 유럽위원회(EC)가 성인 고셔병 환자를 위한 경구용 치료제로는 최초로 엘리글루스타트 캡슐제 발매를 지난 달 승인했다고 13일 발표했다. 엘리글루스타트는 지난해 8월 미국 식품의약국(FDA)의 승인을 받은 바 있다.유전병인 고셔병은 전 세계에서 환자가 1만명 미만인 희귀질환이다. 이들은 특정 종류의 지방 분자를 분해하는 효소인 베타글루코시다제가 충분하지 않다. 이 때문에 지질 축적 세포(고셔 세포)가 체내 비장과 간, 골수 등에 축적돼 지방과 간의 비대, 빈혈, 과다 출혈과 멍, 뼈 질환 등 수많은 증상을 초래할 수 있다. 가장 흔한 형태인 1형 고셔병은 일반적으로 뇌에는 침투하지 않는다.엘리글루스타트는 강력한 세라마이드 유사체 억제제로, 1형 고셔병 환자의 세포와 조직에 축적되는 물질인 글루코실세라마이드의 생성을 감소시킨다. 유럽연합에서는 약물대사효소인 CYP2D6가 느리거나 중간, 또는 빠른 대사자인 성인 1형 고셔병(GD1) 환자의 장기 치료를 적응증으로 승인됐다. 유전자검사를 통해 엘리글루스타트의 대사속도가 더 빠르거나 대사속도를 측정할 수 없는 일부 환자들은 엘리글루스타트 치료를 받기에 적합하지 않다.EC 승인은 29개국에서 400여명의 환자를 대상으로 진행된 임상연구 프로그램인 엘리글루스타트 임상개발 프로그램에서 확보된 데이터를 근거로 이뤄졌다. 이 프로그램의 3상 위약대조시험을 통해 엘리글루스타트로 9개월간 치료 후 비장 크기와 혈소판 수치, 헤모글로빈 수치, 간 용적 등이 향상됐고, 3상 효소대체요법에서도 이러한 평가변수들을 충족시킨 것이 확인됐다.이 연구에 참여한 환자들은 연장된 기간 동안 계속해서 엘리글루스타트를 투여 받았고, 환자의 대부분은 4-5년째 치료를 받고 있다. 치료 경험이 없는 환자들에 대한 2상 임상시험에서 엘리글루스타트는 골수부담(BMB)과 골무기질밀도(BMD)를 포함한 골 파라미터에 대해 긍정적인 효과를 나타냈고, 이러한 효과는 최소 4년간 지속됐다. 2상 환자의 대부분은 연장된 연구를 통해 현재 8년째 치료를 받고 있다.단, 엘리글루스타트는 심장질환자, 외부자극으로 갑자기 심실성 부정맥이 일어나는 QT연장증후군 환자에게 투여하거나 부정맥 치료제와 병용 투여해서는 안 된다. 엘리글루스타트 치료 시 가장 흔한 부작용은 두통, 오심, 설사, 복통 등이며, 이상반응으로 치료를 중단한 경우는 2% 미만이었다. "
65dd76ad6888f2330e8a330e,코메디닷컴,2018.08.31 10:28,"샤이어코리아 피라지르, 내달부터 보험급여 적용","샤이어코리아의 유전성 혈관부종 치료제 피라지르 프리필드시린지(성분명 이카티반트아세테이트)가 9월 1일부터 국민건강보험 적용을 받게 된다.피라지르는 성인에서 C1-에스테라제 억제제 결핍으로 인한 유전성 혈관부종의 급성 발작에 사용되는 치료제다. 브래디키닌(Bradykinin)의 혈관 확장 작용을 차단해 2시간 내 급성 발작을 완화한다.유전성 혈관부종은 체내 C1-에스테라제 억제제 결핍 혹은 기능 이상으로 손, 발, 복부 혹은 후두부의 조직들이 붓는 유전 희귀 질환이다.급성 발작이 후두부에 발생하면 최소 20분에서 평균 8.3시간 내에 기도 폐색으로 질식사할 수 있으며, 장관에 부종이 발생할 경우 장폐색을 야기해 장괴사로 이어질 수 있어 빠른 대처가 필요하다. 전 세계적으로 5만 명에서 15만 명당 1명 꼴로 발생하며,  국내에는 2017년 기준 약 65명의 환자가 있는 것으로 알려져 있다.현재까지 국내 출시된 유전성 혈관부종 급성 발작 치료제는 샤이어코리아의 피라지르가 유일하며, 프리필드시린지(사전 충전형 주사기)로 제공돼 의료 전문가에게 지도를 받은 환자는 스스로 피하 주사할 수 있다.피라지르 급여 적용 대상은 혈청 검사 등으로 C1-에스테라제 억제제 결핍으로 인한 유전성 혈관부종이 확진된 환자로 급성 발작 시 사용할 수 있는 1회분에 대해 급여가 적용된다.샤이어코리아 문희석 대표는 “국내에서 급여 인정을 받은 유전성 혈관부종 급성 발작 치료제가 전무한 상황에서 빠른 기간 내 급여가 결정돼 매우 기쁘게 생각한다”며 “피라지르 급여화는 예고치 않은 발작으로 일상적인 삶의 영위가 어려운 유전성 혈관부종 환자들에게 긍정적인 삶의 변화를 이끌어낼 것”이라고 말했다.[사진=샤이어코리아]"
65dd76af6888f2330e8a330f,코메디닷컴,2018.08.28 14:44,"RNA 치료제의 높은 관문…FDA, 악시아 웨이리브라 승인 거절","미국 식품의약국(FDA)이 악시아 테라퓨틱스와 아이오니스 파마슈티컬스가 공동으로 개발한 안티센스 기반 RNA 치료제 웨이리브라(성분명 볼라네소어센) 승인을 거절했다. 지난 5월 FDA 자문위원회의 승인 권고와는 반대되는 결과다.27일(현지 시간) 악시아와 아이오니스는 가족성 킬로미크론혈증 증후군(FCS) 치료제 웨이리브라의 신약 승인 신청에 대한 FDA의 심사 완료 공문(Complete Response Letter, CRL)을 받았다고 밝혔다. 공문은 FDA가 웨이리브라 신약 신청을 거절한다는 내용이 담긴 것으로 전해졌다.아직까지 FDA가 웨이리브라 승인을 거절한 명확한 이유는 공개되지 않았다. 업계에서는 지난 5월 FDA 자문위가 웨이리브라의 신약 신청에 대해 찬성 12, 반대 8로 승인 권고를 내린 것과는 반대되는 결과가 나와 의외라는 반응이다.가족성 킬로미크론혈증 증후군은 중성지방 수치를 높여 치명적인 급성 췌장염 등을 일으킬 수 있는 희귀 유전 질환이다. 양사가 개발한 웨이리브라는 아이오니스의 안티센스 기술을 활용해 중성지방을 조절하는 단백질 생산을 감소시킨다.가족성 킬로미크론혈증 증후군 환자를 대상으로 역대 최대 규모로 수행된 임상 3상에서 웨이리브라는 중성지방을 77퍼센트까지 감소시키는 것으로 나타났다. 가장 흔한 이상 반응으로는 혈소판 수 감소, 주사 부위 반응 등이었다.FDA 결정에 대해 양사는 “우리뿐만 아니라 가능한 치료 옵션이 없는 가족성 킬로미크론혈증 증후군 환자들에게도 매우 실망스러운 일”이라며 “3상 임상을 통해 웨이리브라가 해당 환자들에게 유의미한 효과가 있다는 것을 증명했고, 지난 5월 자문위도 이를 토대로 긍정적인 결과를 도출했다. 승인을 받을 수 있도록 FDA와 계속 협력할 것”이라고 밝혔다.[사진=g0d4ather/shutterstock]"
65dd76b06888f2330e8a3310,코메디닷컴,2018.08.13 11:26,"마크로젠, 국내 임상 검사실 2곳 CAP 인증 획득","정밀 의학 생명 공학 기업 마크로젠이 국내 임상 검사실 2곳에 대해 미국병리학회(CAP) 인증을 획득했다고 13일 밝혔다. 이로써 마크로젠은 지난해 10월 CAP 인증을 획득한 미주 법인을 포함해 총 3곳에 대해 국제 표준을 공인받게 됐다.이번에 CAP 인증을 획득한 곳은 서울 본사와 분당에 위치한 차세대 염기 서열 분석(NGS) 임상 검사실이며, 인증 항목은 NGS를 이용한 유전체 분석 분야다. 이를 통해 마크로젠은 산전 기형아 검사, 암 검사, 유전성 유방암 및 암 검사, 유전성 희귀 질환 검사 등 임상 진단 사업 전반에 걸쳐 글로벌 표준에 부합하는 유전자 검사 서비스를 제공할 수 있게 됐다고 밝혔다.CAP 인증은 미국병리학회가 시행하는 전 세계 최상위 평가 제도로, 환자에게 임상 검사를 제공하는 모든 과정에서 최고 수준의 품질 관리가 되고 있는지 심사 및 평가하는 인증 프로그램이다. 검사 결과에 대한 정확도 테스트와 전문 실사단의 현장 검증 절차를 통과해야 최종 인증을 받을 수 있다.마크로젠은 2005년 유전자 검사 기관 등록 이후 한국 유전자 검사 평가원의 유전자 검사 정확도 평가에서 최우수 등급을 유지해왔다. 지난해 4월에는 식품의약품안전처의 ‘NGS 임상 검사실 인증’을 통해 우수한 품질 관리 체계를 공인받은 바 있다.양갑석 마크로젠 대표는 “한국 내 NGS 임상 검사실 두 곳이 CAP 인증을 동시에 획득한 것은 그동안 국제 수준의 엄격한 품질 관리 체계를 유지하고자 노력해온 결과”라며 “이번 인증은 마크로젠 NGS 임상 검사실의 전문성을 인정받고 신뢰성을 높이는 계기가 됐으며, 향후 서비스 확대와 글로벌 시장 진출에 큰 도움이 될 것으로 기대한다”라고 말했다.[사진=bogdanhoda/shutterstock]"
65dd76b26888f2330e8a3311,코메디닷컴,2017.11.23 09:01,"[바이오 클로즈업] 동구바이오제약, 매출 1000억 찍고 코스닥?","제약 바이오 주의 강세가 뚜렷하게 나타나고 있다. 코오롱생명과학의 자회사 티슈진의 코스닥 상장도 지금까지는 성공적으로 안착하는 모양새다.티슈진은 상장 보름 만에 주가가 무려 60% 넘게 급등했다. 삼성바이오로직스의 성공, 뒤를 이은 신라젠의 대박 행진, 또 바통을 티슈진이 완벽하게 이어받으면서 기업 공개(IPO)를 추진 중인 제약 바이오 기업들이 주목받고 있다.특히 최근 장외 시장에서 예사롭지 않은 상승세를 이어가는 동구바이오제약을 업계가 주목하고 있다.동구바이오제약은 지난 16일 창립 50주년이 되는 2020년 2020억 원 매출을 돌파해 30대 제약사로 도약하겠다는 비전 2020을 선포했다.이를 위해 치료 중심의 완제 의약품 개발뿐만 아니라 희귀 질환 치료제 개발, 코스메슈티컬 브랜드를 론칭하며 사업 영역을 확대해 나가고 있다.향남제약단지 내 설립된 중앙연구소에서 제약 산업의 기초가 되는 제형 연구를 비롯해 다양한 연구를 진행하고 있다. 외부 아이디어와 기술을 적극적으로 받아들이는 오픈 이노베이션(개방형 혁신)도 적극적으로 시도하고 있다.또 동구바이오제약은 세계 최초로 지방 줄기세포 추출 키트 스마트엑스(SmartX)를 개발했다. 스마트엑스는 환자의 지방을 흡입하고 그 지방에서 줄기세포를 추출해 성형, 미용은 물론 통증, 자가 면역 환자에게 사용된다.특히 스마트엑스는 환자에게 주입하는 1회용 의료 기기로 이를 키트화한 것은 전 세계에서 동구바이오제약이 처음이다. 스마트엑스는 현재 국내와 미국에서 허가를 받아 상용화했다.아울러 동구바이오제약이 핵심 사업으로 손꼽는 코스메슈티컬 브랜드 셀블룸은 향후 매출 증대에 중요한 역할을 할 것으로 전망되고 있다. 동구바이오제약이 8년간 피부과 처방액 1위를 기록할 정도로 피부 질환 노하우가 많아 셀블룸의 성공 가능성이 점쳐지고 있다.반응은 폭발적이다. 줄기세포 배양액과 범부채꽃, 용과 등 천연 추출물을 결합해 만든 미백-주름 개선 화장품 셀블룸은 한 중국 기업(SCICARE)에 4년 동안 50억 원 어치를 공급하기로 했다. 이 회사는 중국 현지에 600여 개 거래처를 둔 의료 기기 화장품 유통 회사다.일선 성형외과는 물론 23개국 79개 노선의 아시아나 항공 기내 면세점에 공급될 정도로 호조세를 보이고 있다. 회사 측은 셀블룸이 연 매출 1000억 원 시대로 이끌 견인차 역할을 할 것으로 기대하고 있다.동구바이오제약 관계자도 “셀블룸의 시장 반응이 좋다”며 “내년 대대적인 광고 마케팅을 계획하고 있다. 동구바이오제약과 셀블룸에겐 내년이 가장 중요한 한 해가 될 것”이라고 밝혔다.한편, 동구바이오제약의 IPO는 올해 말 결정될 것으로 보인다. 지난 5월 코스닥 상장 예비 심사를 청구한 동구바이오제약은 기업 가치 제고를 위해 기존 사옥을 지난해(2016년) 매각하고 서울 문정동으로 이전한 바 있다."
65dd76b36888f2330e8a3312,코메디닷컴,2016.06.01 17:32,"기스트암약 ‘스티바가’, 위험분담제로 급여 적용","바이엘의 다중 표적항암제인 ‘스티바가(레고라페닙 성분)’가 위험분담계약제를 통해 1일부터 건강보험 급여를 적용받게 됐다. 이로써 국내에서 위험분담계약제를 적용받는 약은 모두 10개로 늘어났다.비급여 고가약의 경제적 부담을 덜고, 건강보험 보장성을 강화하기 위해 도입된 위험분담계약제는 약의 효능, 효과나 보험 재정 영향 등에 대한 불확실성을 제약사가 일부 분담하는 제도이다. 대체 가능하거나 치료적 위치가 동등한 제품 또는 치료법이 없는 항암제나 희귀질환약으로서 생존을 위협하는 심각한 질환에 사용되는 약이 이 제도의 적용 대상이다.스티바가는 글리벡(이매티닙)과 수텐(수니티닙)으로 치료 받은 적 있는 전이성 또는 절제 불가능한 국소진행성 기스트암(GIST, 위장관기질종양) 환자의 치료제로 앞서 국내 허가됐다. 기스트는 위장관이나 복막에 생기는 희귀암으로, 위암 환자의 1/100 정도에서 발생한다. 수술해도 재발할 위험이 매우 높다.이번 결정을 통해 스티바가의 보험 급여 상한액은 한 알당 42020원이다. 기스트 환자의 경우 급여를 적용 받아 약제비의 5%만 부담하게 된다. 바이엘 코리아의 제임스 알렉산더 특수치료제 사업부 대표는 “스티바가의 급여 적용으로 환자의 접근성이 높아지는 동시에, 질병으로 인한 고통과 치료비 부담을 덜 수 있기를 바란다”고 말했다.스티바가는 신생혈관 생성과 종양 생성, 종양 미세환경 유지와 같은 종양의 증식과 진행에 관여하는 효소인 다양한 키나아제들을 억제한다. 기스트암 외에도 전이성 직장결장암에 대한 적응증을 보유하고 있다. 전이성 직장결장암 환자의 치료에 대해서는 급여가 적용되지 않으나, 위험분담계약제에 따라 약제비의 일부를 환급받게 된다."
65dd76b56888f2330e8a3313,코메디닷컴,2018.07.27 14:32,"휴먼스케이프-메디블록, 환자 데이터 교류 파트너십 체결","블록체인 기반 환자 네트워크 휴먼스케이프와 개인 건강 정보 블록체인 플랫폼 메디블록이 업무 협약을 맺고 파트너십을 체결했다고 27일 밝혔다.이날 협약식을 통해 양사는 ▲ 메디블록 플랫폼을 활용한 서드파티 애플리케이션 출시 ▲ 디지털 헬스케어 관련 신규 비즈니스 모델 개발 협력 ▲ 기술 교류 및 협력 등을 모색하기로 했다.휴먼스케이프가 진행 중인 휴먼스케이프 프로젝트는 난치, 희귀 질환을 앓고 있는 환자들의 데이터를 수집해 신약 및 치료법 개발에 데이터를 필요로 하는 제약사나 연구 기관에 제공할 수 있도록 돕는 블록체인 기반의 환자 네트워크다. 국내 뿐 아니라 인도네시아, 베트남, 미국 등에서도 활발하게 활약하고 있다.휴먼스케이프와 파트너십을 체결한 메디블록은 병원에 산재한 의료 정보를 개인이 중심이 되어 관리할 수 있도록 돕는 블록체인 기반 헬스케어 프로젝트이다. 지난 18일 한국정보화진흥원(NIA)과 분당서울대병원이 진행하는 정부 과제 NIA 프로젝트에서 블록체인 기술 위탁 기관으로 선정되기도 했다.휴먼스케이프는 환자들이 자발적으로 생성한 데이터에 집중하다보니 병원에 기록되는 환자의 의무 기록과는 접점이 없었던 점을 메디블록과의 파트너십으로 보강하겠다는 구상이다.장민후 휴먼스케이프 대표는 “양사가 힘을 합친다면 병원 안팎에서 발생하는 환자에 관한 모든 범위의 데이터 수집이 가능해져 더욱 정교하고 유의미한 데이터 제공이 가능하다”라며 “메디블록과 함께 아시아를 대표하는 헬스케어-블록체인 업계의 선두주자가 되어 건강한 생태계를 만들 것”이라고 말했다.고우균 메디블록 공동대표는 “앞으로 휴먼스케이프와의 지속적인 네트워크 공유를 통해 경쟁력을 높이고 사업 범위를 확대해 의료 정보 생태계의 모범 사례가 될 것”이라고 말했다.[사진=휴먼스케이프]"
65dd76b66888f2330e8a3314,코메디닷컴,2009.08.31 10:27,한국인 유전 돌연변이 자료 공개,"국립보건연구원 희귀난치성질환센터에서는 오는 1일 (화)‘한국인의 유전질환돌연변이 데이터베이스(Korean Mutation Database)’ 웹사이트 (http://kmd.cdc.go.kr)를오픈한다.한국인의 유전질환 돌연변이 데이터베이스는 국내에서 보고된 유전질환의 돌연변이정보를수집해 공개함으로써 유전질환의 진단과 희귀·유전질환 연구 활성화에 활용하기 위해개발됐다.이 사이트는 질환명, 유전자명 등 다양한 검색 카테고리를 가지고 있어 국내 관련전문가 및 연구자들이 쉽고 빠르게 사용 가능한 무료 시스템이다.또 새롭게 발견되는 유전자 돌연변이 정보가 공유될 수 있도록 임상의 및 연구자들이자발적으로 등록할 수 있되 등록된 정보는 큐레이터에 의해 검증을 거쳐 공개된다.희귀난치성센터는 지속적으로 자료를 관리하는 한편 자료가 앞으로 돌연변이와유전자다형성의 감별에 활용할 수 있도록 한국인에게서 돌연변이가 흔하게 발생하는유전자 내 유전자다형성 빈도에 대한 정보 등을 확대할 예정이다.국립보건연구원 관계자는 “이번 자료가 한국의 희귀·유전질환자들의 진단 뿐아니라 희귀·유전질환 연구의 활성화와 진단기술 발전에 따른 국가 경쟁력 증가에 도움이될 수 있기를 기대한다”고 밝혔다."
